key_code,key_code2,directory1,directory2,pref,city,kv_img,kv_cth_pc,kv_cth_sp,kv_notice_txt,kvbn1_img_pc,kvbn1_img_sp,kvbn1_alt,kvbn1_url,kvbn1_blank,cover_ratio,attention1_title,attention1_url,attention2_title,attention2_url,attention3_title,attention3_url,attention4_title,attention4_url,attention5_title,attention5_url,area_map,os_video,os_live,os_game,os_music,os_dl,os_ul,os_utilization,os_out-of-range,os_consistent-quality,search_city,x_account,x_bn_pc,x_bn_sp,bn1_img_pc,bn1_img_sp,bn1_alt,bn1_url,bn1_blank,bn2_img_pc,bn2_img_sp,bn2_alt,bn2_url,bn2_blank,us_title,us_ratio,us_voice ,uv1_img,uv1_title,uv1_url,uv2_img,uv2_title,uv2_url,uv3_img,uv3_title,uv3_url,q1_n,q1_img_pc,q1_img_sp,q1_percentage,q1_disclaimer,q2_n,q2_img_pc,q2_img_sp,q2_percentage,q2_disclaimer,q_prefecture
gunma_pref,gunma_pref,gunma,,群馬県,,kv_gunma.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.88%,,,,,,,,,,,gunma_map.png?231122,1,1,,1,1,1,1,,1,,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,uv1_gunma.jpg,やっぱり楽天モバイル！他社に乗り換えて楽天モバイルのつ新速度を実感し、再契約！,https://network.mobile.rakuten.co.jp/uservoice/53/,,,,,,,500,q_img_1_pc.png,q_img_1_sp.png,83,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,83,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
gunma_10205,gunma_ota,gunma,10205,群馬県,太田市,kv_10205.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_10205.png,1,,1,,1,1,1,1,1,太田市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,500,q_img_1_pc.png,q_img_1_sp.png,83,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,83,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
gunma_10204,gunma_isesaki,gunma,10204,群馬県,伊勢崎市,kv_10204.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_10204.png,1,,1,,1,1,1,1,1,伊勢崎市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,116,q_img_1_pc.png,q_img_1_sp.png,83,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,83,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
gunma_10202,gunma_takasaki,gunma,10202,群馬県,高崎市,kv_10202.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.97%,,,,,,,,,,,map_10202.png,1,,1,,,1,,,1,高崎市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,172,q_img_1_pc.png,q_img_1_sp.png,91,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,116,q_img_2_pc.png,q_img_2_sp.png,84,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
gunma_10201,gunma_maebashi,gunma,10201,群馬県,前橋市,kv_10201.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.99%,,,,,,,,,,,map_10201.png,1,,1,,1,1,1,1,1,前橋市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,116,q_img_2_pc.png,q_img_2_sp.png,84,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,116,q_img_3_pc.png,q_img_3_sp.png,83,※楽天モバイル利用者が「是非使い続けたい」「使い続けたい」「どちらかといえば使い続けたい」と回答した割合,
saitama_pref,saitama_pref,saitama,,埼玉県,,kv_saitama.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.99%,,,,,,,,,,,saitama_map.png?231122,1,1,,1,,1,,,1,,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,518,q_img_1_pc.png,q_img_1_sp.png,86,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
saitama_11214,saitama_kasukabe,saitama,11214,埼玉県,春日部市,kv_11214.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_11214.png,1,,1,,1,1,1,1,1,春日部市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,518,q_img_1_pc.png,q_img_1_sp.png,86,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
saitama_11208,saitama_tokorozawa,saitama,11208,埼玉県,所沢市,kv_11208.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_11208.png,1,,1,,,1,1,1,1,所沢市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,518,q_img_1_pc.png,q_img_1_sp.png,86,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
saitama_11203,saitama_kawaguchi,saitama,11203,埼玉県,川口市,kv_11203.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_11203.png,,,1,,,1,,1,1,川口市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,518,q_img_1_pc.png,q_img_1_sp.png,86,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
saitama_11202,saitama_kumagaya,saitama,11202,埼玉県,熊谷市,kv_11202.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_11202.png,1,,1,,1,1,1,1,1,熊谷市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,518,q_img_1_pc.png,q_img_1_sp.png,86,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
saitama_11201,saitama_kawagoe,saitama,11201,埼玉県,川越市,kv_11201.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_11201.png,1,,1,,,1,1,1,1,川越市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,518,q_img_1_pc.png,q_img_1_sp.png,86,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
saitama_11101,saitama_saitama,saitama,11101,埼玉県,さいたま市,kv_11101.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_11101.png,1,,1,,,1,1,1,1,さいたま市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,112,q_img_1_pc.png,q_img_1_sp.png,87,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,130,q_img_2_pc.png,q_img_2_sp.png,86,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
saitama_11222,saitama_koshigaya,saitama,11222,埼玉県,越谷市,kv_11222.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_11222.png,1,,1,,,1,1,1,1,越谷市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,518,q_img_1_pc.png,q_img_1_sp.png,86,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
saitama_11221,saitama_soka,saitama,11221,埼玉県,草加市,kv_11221.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_11221.png,1,,1,,,1,1,1,1,草加市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,518,q_img_1_pc.png,q_img_1_sp.png,86,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
yamanashi_pref,yamanashi_pref,yamanashi,,山梨県,,kv_yamanashi.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.73%,,,,,,,,,,,yamanashi_map.png?231122,1,,,1,,1,1,1,1,,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,219,q_img_1_pc.png,q_img_1_sp.png,87,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,273,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
yamanashi_19201,yamanashi_kofu,yamanashi,19201,山梨県,甲府市,kv_19201.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.99%,,,,,,,,,,,map_19201.png,1,,1,,,1,1,,1,甲府市,RM__Ktkantoshin,bnr-twitter-ktkantoshin-pc.png,bnr-twitter-ktkantoshin-sp.png,,,,,,,,,,,,,,,,,,,,,,,219,q_img_1_pc.png,q_img_1_sp.png,87,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,273,q_img_2_pc.png,q_img_2_sp.png,85,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
tokyo_pref,tokyo_pref,tokyo,,東京都,,kv_tokyo.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.98%,,,,,,,,,,,tokyo_map.png?231122,,1,,,,1,,,,,RM__Shutoken,bnr-twitter-shutoken-pc.png,bnr-twitter-shutoken-sp.png,,,,,,,,,,,,,,uv1_tokyo.jpg,家族全員で楽天モバイルに乗り換え！家族割よりもおトクです,https://network.mobile.rakuten.co.jp/uservoice/17/,uv2_tokyo.jpg,家のWi-Fiよりも速い！固定費の見直しで貯金もできて大満足,https://network.mobile.rakuten.co.jp/uservoice/18/,uv3_tokyo.jpg,大量のデータ通信も躊躇なし！子どもにも持たせたい楽天モバイル,https://network.mobile.rakuten.co.jp/uservoice/21/,982,q_img_1_pc.png,q_img_1_sp.png,84,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,1200,q_img_2_pc.png,q_img_2_sp.png,82,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
